.x,y,B,Bx,By,yzeroed,xzeroed
8.9,-0.9,0.01994921,0.015830078,-0.01214,10.1,19.9
8.9,-0.8,0.020684327,0.016543263,-0.012416192,10.2,19.9
8.9,-0.7,0.021593917,0.017509947,-0.012637207,10.3,19.9
8.9,-0.6,0.022667393,0.018701093,-0.012809365,10.4,19.9
8.9,-0.5,0.023753339,0.019892239,-0.012981524,10.5,19.9
8.9,-0.4,0.02485012,0.021083385,-0.013153683,10.6,19.9
8.9,-0.3,0.025956363,0.02227453,-0.013325842,10.7,19.9
8.9,-0.2,0.027070906,0.023465676,-0.013498,10.8,19.9
8.9,-0.1,0.028192767,0.024656822,-0.013670159,10.9,19.9
8.9,0,0.02928032,0.025697582,-0.01403465,11,19.9
8.9,0.1,0.03070829,0.027025821,-0.01458095,11.1,19.9
8.9,0.2,0.032079735,0.028554582,-0.014620028,11.2,19.9
8.9,0.3,0.033464861,0.030083344,-0.014659106,11.3,19.9
8.9,0.4,0.03486204,0.031612105,-0.014698184,11.4,19.9
8.9,0.5,0.036269877,0.033140867,-0.014737262,11.5,19.9
8.9,0.6,0.037687178,0.034669628,-0.01477634,11.6,19.9
8.9,0.7,0.039112914,0.03619839,-0.014815418,11.7,19.9
8.9,0.8,0.040546196,0.037727151,-0.014854497,11.8,19.9
8.9,0.9,0.041986251,0.039255913,-0.014893575,11.9,19.9
8.9,1,0.043432405,0.040784674,-0.014932653,12,19.9
8.9,1.1,0.044884068,0.042313436,-0.014971731,12.1,19.9
8.9,1.2,0.048244093,0.04539897,-0.016322563,12.2,19.9
8.9,1.3,0.052288155,0.049040131,-0.018141572,12.3,19.9
8.9,1.4,0.056335987,0.052681293,-0.019960581,12.4,19.9
8.9,1.5,0.060386831,0.056322454,-0.021779591,12.5,19.9
8.9,1.6,0.064056394,0.059853869,-0.022819641,12.6,19.9
8.9,1.7,0.067672083,0.063893743,-0.02229575,12.7,19.9
8.9,1.8,0.073136838,0.069625127,-0.022390593,12.8,19.9
8.9,1.9,0.078908186,0.075143234,-0.024083112,12.9,19.9
8.9,2,0.084679602,0.08066134,-0.025775631,13,19.9
8.9,2.1,0.090451071,0.086179446,-0.02746815,13.1,19.9
8.9,2.2,0.099149213,0.094997526,-0.02839078,13.2,19.9
8.9,2.3,0.113307079,0.109814918,-0.027913759,13.3,19.9
8.9,2.4,0.127121246,0.123644976,-0.029525096,13.4,19.9
8.9,2.5,0.139671327,0.134651531,-0.037108551,13.5,19.9
8.9,2.6,0.170124796,0.162987809,-0.0487588,13.6,19.9
8.9,2.7,0.203176774,0.192453293,-0.065134716,13.7,19.9
8.9,2.8,0.252751353,0.235672135,-0.091333954,13.8,19.9
8.9,2.9,0.336009231,0.300438661,-0.150462001,13.9,19.9
9,-11,0.002572307,0.001097771,-0.002326298,0,20
9,-10.9,0.002613896,0.001120014,-0.002361783,0.1,20
9,-10.8,0.002655493,0.001142256,-0.002397268,0.2,20
9,-10.7,0.002697732,0.001165117,-0.002433159,0.3,20
9,-10.6,0.002744545,0.001192427,-0.002471971,0.4,20
9,-10.5,0.002791379,0.001219737,-0.002510784,0.5,20
9,-10.4,0.002838233,0.001247047,-0.002549596,0.6,20
9,-10.3,0.002885108,0.001274357,-0.002588409,0.7,20
9,-10.2,0.002928716,0.001297821,-0.00262546,0.8,20
9,-10.1,0.002963293,0.0013107,-0.002657662,0.9,20
9,-10,0.002997872,0.001323579,-0.002689865,1,20
9,-9.9,0.003032453,0.001336458,-0.002722067,1.1,20
9,-9.8,0.003078743,0.001353155,-0.002765436,1.2,20
9,-9.7,0.003129013,0.001371146,-0.002812593,1.3,20
9,-9.6,0.003179288,0.001389137,-0.00285975,1.4,20
9,-9.5,0.00322957,0.001407128,-0.002906908,1.5,20
9,-9.4,0.003281089,0.0014392,-0.002948601,1.6,20
9,-9.3,0.003334397,0.001489489,-0.002983224,1.7,20
9,-9.2,0.003387967,0.001539778,-0.003017848,1.8,20
9,-9.1,0.003441786,0.001590066,-0.003052472,1.9,20
9,-9,0.003495843,0.001640355,-0.003087095,2,20
9,-8.9,0.003549315,0.001688761,-0.003121813,2.1,20
9,-8.8,0.003599879,0.001730083,-0.003156888,2.2,20
9,-8.7,0.003656889,0.001769639,-0.00320019,2.3,20
9,-8.6,0.003721125,0.001807456,-0.003252672,2.4,20
9,-8.5,0.003783034,0.001848189,-0.003300839,2.5,20
9,-8.4,0.003844981,0.001888923,-0.003349007,2.6,20
9,-8.3,0.003906964,0.001929656,-0.003397174,2.7,20
9,-8.2,0.003968982,0.00197039,-0.003445342,2.8,20
9,-8.1,0.004031033,0.002011123,-0.00349351,2.9,20
9,-8,0.004095384,0.002053605,-0.003543286,3,20
9,-7.9,0.004172047,0.002105538,-0.003601762,3.1,20
9,-7.8,0.004248767,0.002157472,-0.003660237,3.2,20
9,-7.7,0.004325541,0.002209406,-0.003718713,3.3,20
9,-7.6,0.004402364,0.00226134,-0.003777189,3.4,20
9,-7.5,0.004479236,0.002313274,-0.003835664,3.5,20
9,-7.4,0.004552984,0.002354164,-0.003897124,3.6,20
9,-7.3,0.004634009,0.002405868,-0.003960536,3.7,20
9,-7.2,0.004719536,0.002464974,-0.004024664,3.8,20
9,-7.1,0.004805122,0.00252408,-0.004088792,3.9,20
9,-7,0.004890767,0.002583186,-0.00415292,4,20
9,-6.9,0.004976465,0.002642293,-0.004217048,4.1,20
9,-6.8,0.005062216,0.002701399,-0.004281176,4.2,20
9,-6.7,0.005148015,0.002760505,-0.004345305,4.3,20
9,-6.6,0.005233861,0.002819611,-0.004409433,4.4,20
9,-6.5,0.005319752,0.002878718,-0.004473561,4.5,20
9,-6.4,0.005405685,0.002937824,-0.004537689,4.6,20
9,-6.3,0.00549337,0.002996691,-0.004604016,4.7,20
9,-6.2,0.005614953,0.003095379,-0.00468469,4.8,20
9,-6.1,0.005734975,0.003195739,-0.004762057,4.9,20
9,-6,0.00585528,0.003296099,-0.004839424,5,20
9,-5.9,0.005975849,0.003396459,-0.004916792,5.1,20
9,-5.8,0.006096669,0.003496819,-0.004994159,5.2,20
9,-5.7,0.006217723,0.00359718,-0.005071526,5.3,20
9,-5.6,0.006338999,0.00369754,-0.005148893,5.4,20
9,-5.5,0.006464457,0.003796287,-0.005232343,5.5,20
9,-5.4,0.006593335,0.003893699,-0.005320825,5.6,20
9,-5.3,0.006722318,0.003991111,-0.005409307,5.7,20
9,-5.2,0.006851401,0.004088523,-0.005497789,5.8,20
9,-5.1,0.006984587,0.004189914,-0.005588299,5.9,20
9,-5,0.007139272,0.004312488,-0.005689608,6,20
9,-4.9,0.007294142,0.004435063,-0.005790918,6.1,20
9,-4.8,0.007449188,0.004557637,-0.005892228,6.2,20
9,-4.7,0.007604398,0.004680212,-0.005993537,6.3,20
9,-4.6,0.007752791,0.004807556,-0.006082202,6.4,20
9,-4.5,0.007894143,0.004939955,-0.006157462,6.5,20
9,-4.4,0.008095197,0.005122259,-0.006268547,6.6,20
9,-4.3,0.008308798,0.005314573,-0.006386817,6.7,20
9,-4.2,0.00852308,0.005500321,-0.006510711,6.8,20
9,-4.1,0.008737845,0.005666132,-0.006651683,6.9,20
9,-4,0.008952749,0.005831943,-0.006792655,7,20
9,-3.9,0.009167782,0.005997754,-0.006933627,7.1,20
9,-3.8,0.009396985,0.006181759,-0.00707737,7.2,20
9,-3.7,0.009653547,0.006400742,-0.007226442,7.3,20
9,-3.6,0.009910548,0.006619724,-0.007375514,7.4,20
9,-3.5,0.010167955,0.006838707,-0.007524586,7.5,20
9,-3.4,0.010425737,0.007057689,-0.007673658,7.6,20
9,-3.3,0.010683869,0.007276672,-0.00782273,7.7,20
9,-3.2,0.010939475,0.007494778,-0.007968715,7.8,20
9,-3.1,0.011153188,0.007699859,-0.008068815,7.9,20
9,-3,0.011367464,0.007904939,-0.008168916,8,20
9,-2.9,0.011630473,0.008178927,-0.0082688,8.1,20
9,-2.8,0.011961468,0.00854674,-0.008368391,8.2,20
9,-2.7,0.012295363,0.008914552,-0.008467981,8.3,20
9,-2.6,0.012631927,0.009282364,-0.008567572,8.4,20
9,-2.5,0.012966965,0.009641509,-0.008670841,8.5,20
9,-2.4,0.013293796,0.009978856,-0.008783362,8.6,20
9,-2.3,0.013622069,0.010316203,-0.008895883,8.7,20
9,-2.2,0.013951683,0.01065355,-0.009008404,8.8,20
9,-2.1,0.014282544,0.010990897,-0.009120925,8.9,20
9,-2,0.014614569,0.011328243,-0.009233446,9,20
9,-1.9,0.014982366,0.011632587,-0.009442151,9.1,20
9,-1.8,0.015354866,0.011932534,-0.009663671,9.2,20
9,-1.7,0.015727383,0.01223248,-0.009885192,9.3,20
9,-1.6,0.016105628,0.012554426,-0.010088491,9.4,20
9,-1.5,0.016494679,0.012916564,-0.010258501,9.5,20
9,-1.4,0.016884245,0.013278702,-0.01042851,9.6,20
9,-1.3,0.017274291,0.01364084,-0.01059852,9.7,20
9,-1.2,0.017664784,0.014002977,-0.01076853,9.8,20
9,-1.1,0.018257754,0.014571381,-0.011000929,9.9,20
9,-1,0.01899451,0.015284566,-0.011277121,10,20
9,-0.9,0.0197334,0.015997751,-0.011553312,10.1,20
9,-0.8,0.020474192,0.016710936,-0.011829504,10.2,20
9,-0.7,0.021482501,0.017802771,-0.012023279,10.3,20
9,-0.6,0.022572052,0.018993916,-0.012195437,10.4,20
9,-0.5,0.023672646,0.020185062,-0.012367596,10.5,20
9,-0.4,0.024782811,0.021376208,-0.012539755,10.6,20
9,-0.3,0.025901317,0.022567354,-0.012711914,10.7,20
9,-0.2,0.027027128,0.0237585,-0.012884072,10.8,20
9,-0.1,0.028159368,0.024949646,-0.013056231,10.9,20
9,0,0.029049503,0.025927634,-0.013100817,11,20
9,0.1,0.030355978,0.027503717,-0.012846438,11.1,20
9,0.2,0.031903488,0.029242234,-0.012756344,11.2,20
9,0.3,0.033469999,0.030980751,-0.012666251,11.3,20
9,0.4,0.034911418,0.032519906,-0.012698929,11.4,20
9,0.5,0.036353385,0.034048668,-0.012738007,11.5,20
9,0.6,0.037802214,0.035577429,-0.012777085,11.6,20
9,0.7,0.039257145,0.037106191,-0.012816163,11.7,20
9,0.8,0.040717524,0.038634952,-0.012855241,11.8,20
9,0.9,0.042182785,0.040163714,-0.012894319,11.9,20
9,1,0.043652437,0.041692475,-0.012933397,12,20
9,1.1,0.04512605,0.043221237,-0.012972475,12.1,20
9,1.2,0.047568934,0.045556167,-0.01369084,12.2,20
9,1.3,0.051584228,0.049197329,-0.01550985,12.3,20
9,1.4,0.055607512,0.05283849,-0.017328859,12.4,20
9,1.5,0.058973872,0.056269273,-0.017654646,12.5,20
9,1.6,0.062062984,0.059603818,-0.017297366,12.6,20
9,1.7,0.065178249,0.062938364,-0.016940087,12.7,20
9,1.8,0.070568603,0.068730293,-0.016002327,12.8,20
9,1.9,0.076104124,0.074602039,-0.015045714,12.9,20
9,2,0.081803951,0.080208083,-0.016079485,13,20
9,2.1,0.087548979,0.08572619,-0.017772004,13.1,20
9,2.2,0.098090235,0.096374193,-0.018267709,13.2,20
9,2.3,0.112605849,0.111191585,-0.017790688,13.3,20
9,2.4,0.127192867,0.126008977,-0.017313667,13.4,20
9,2.5,0.143431756,0.142675398,-0.014710517,13.5,20
9,2.6,0.170297542,0.169518171,-0.016273982,13.6,20
9,2.7,0.20188337,0.200955218,-0.01933637,13.7,20
9,2.8,0.257855279,0.257353438,-0.016079593,13.8,20
9,2.9,0.372654328,0.372452943,-0.012249652,13.9,20
9.1,-11,0.002561989,0.001127897,-0.002300355,0,20.1
9.1,-10.9,0.00260204,0.001150452,-0.002333897,0.1,20.1
9.1,-10.8,0.002645796,0.001174719,-0.002370711,0.2,20.1
9.1,-10.7,0.002692708,0.001202029,-0.002409524,0.3,20.1
9.1,-10.6,0.002739639,0.001229339,-0.002448336,0.4,20.1
9.1,-10.5,0.002786588,0.001256649,-0.002487149,0.5,20.1
9.1,-10.4,0.002833554,0.001283959,-0.002525961,0.6,20.1
9.1,-10.3,0.002880536,0.001311268,-0.002564774,0.7,20.1
9.1,-10.2,0.002924004,0.001334495,-0.002601716,0.8,20.1
9.1,-10.1,0.002958537,0.001347374,-0.002633918,0.9,20.1
9.1,-10,0.002993073,0.001360253,-0.002666121,1,20.1
9.1,-9.9,0.003027613,0.001373132,-0.002698323,1.1,20.1
9.1,-9.8,0.003062156,0.001386011,-0.002730526,1.2,20.1
9.1,-9.7,0.00310999,0.00140323,-0.002775425,1.3,20.1
9.1,-9.6,0.003160197,0.001421222,-0.002822583,1.4,20.1
9.1,-9.5,0.003210411,0.001439213,-0.00286974,1.5,20.1
9.1,-9.4,0.003262147,0.001471994,-0.002911158,1.6,20.1
9.1,-9.3,0.003315867,0.001522282,-0.002945781,1.7,20.1
9.1,-9.2,0.003369836,0.001572571,-0.002980405,1.8,20.1
9.1,-9.1,0.003424043,0.00162286,-0.003015029,1.9,20.1
9.1,-9,0.003478477,0.001673148,-0.003049652,2,20.1
9.1,-8.9,0.003533128,0.001723437,-0.003084276,2.1,20.1
9.1,-8.8,0.003587985,0.001773726,-0.0031189,2.2,20.1
9.1,-8.7,0.003647825,0.001818731,-0.003162095,2.3,20.1
9.1,-8.6,0.003709905,0.001859464,-0.003210262,2.4,20.1
9.1,-8.5,0.003772018,0.001900198,-0.00325843,2.5,20.1
9.1,-8.4,0.003834162,0.001940931,-0.003306598,2.6,20.1
9.1,-8.3,0.003896337,0.001981665,-0.003354765,2.7,20.1
9.1,-8.2,0.003958541,0.002022398,-0.003402933,2.8,20.1
9.1,-8.1,0.004020772,0.002063131,-0.0034511,2.9,20.1
9.1,-8,0.004083979,0.002104594,-0.003499939,3,20.1
9.1,-7.9,0.00416088,0.002156528,-0.003558414,3.1,20.1
9.1,-7.8,0.004237829,0.002208461,-0.00361689,3.2,20.1
9.1,-7.7,0.004314823,0.002260395,-0.003675366,3.3,20.1
9.1,-7.6,0.00439186,0.002312329,-0.003733841,3.4,20.1
9.1,-7.5,0.004468938,0.002364263,-0.003792317,3.5,20.1
9.1,-7.4,0.004545315,0.002416311,-0.003849848,3.6,20.1
9.1,-7.3,0.004622708,0.002472513,-0.003905907,3.7,20.1
9.1,-7.2,0.00470714,0.002530341,-0.0039692,3.8,20.1
9.1,-7.1,0.004791618,0.002588168,-0.004032492,3.9,20.1
9.1,-7,0.00487614,0.002645996,-0.004095784,4,20.1
9.1,-6.9,0.004960704,0.002703824,-0.004159077,4.1,20.1
9.1,-6.8,0.005045307,0.002761652,-0.004222369,4.2,20.1
9.1,-6.7,0.005129947,0.002819479,-0.004285661,4.3,20.1
9.1,-6.6,0.005214623,0.002877307,-0.004348954,4.4,20.1
9.1,-6.5,0.005299333,0.002935135,-0.004412246,4.5,20.1
9.1,-6.4,0.005384076,0.002992962,-0.004475539,4.6,20.1
9.1,-6.3,0.005469154,0.003067928,-0.004527633,4.7,20.1
9.1,-6.2,0.005580128,0.003173061,-0.004590154,4.8,20.1
9.1,-6.1,0.005697119,0.003283527,-0.004655708,4.9,20.1
9.1,-6,0.005817581,0.003385854,-0.004730776,5,20.1
9.1,-5.9,0.005939018,0.003486214,-0.004808143,5.1,20.1
9.1,-5.8,0.006060671,0.003586575,-0.00488551,5.2,20.1
9.1,-5.7,0.006182527,0.003686935,-0.004962878,5.3,20.1
9.1,-5.6,0.006304875,0.003787171,-0.005040713,5.4,20.1
9.1,-5.5,0.006434176,0.003884583,-0.005129195,5.5,20.1
9.1,-5.4,0.006563569,0.003981995,-0.005217677,5.6,20.1
9.1,-5.3,0.006693048,0.004079407,-0.005306159,5.7,20.1
9.1,-5.2,0.006822607,0.004176819,-0.005394641,5.8,20.1
9.1,-5.1,0.006952244,0.004274231,-0.005483123,5.9,20.1
9.1,-5,0.007104404,0.004393682,-0.00558284,6,20.1
9.1,-4.9,0.007259899,0.004516257,-0.00568415,6.1,20.1
9.1,-4.8,0.007415544,0.004638831,-0.005785459,6.2,20.1
9.1,-4.7,0.007562327,0.004767701,-0.005870078,6.3,20.1
9.1,-4.6,0.007704416,0.004900101,-0.005945338,6.4,20.1
9.1,-4.5,0.007846888,0.0050325,-0.006020598,6.5,20.1
9.1,-4.4,0.008056424,0.005220742,-0.006135945,6.6,20.1
9.1,-4.3,0.008271419,0.005413055,-0.006254215,6.7,20.1
9.1,-4.2,0.008486974,0.005605369,-0.006372485,6.8,20.1
9.1,-4.1,0.008703047,0.005797682,-0.006490755,6.9,20.1
9.1,-4,0.008918955,0.005971593,-0.006624789,7,20.1
9.1,-3.9,0.009134728,0.006137404,-0.006765761,7.1,20.1
9.1,-3.8,0.009366497,0.006323429,-0.006909812,7.2,20.1
9.1,-3.7,0.0096245,0.006542411,-0.007058884,7.3,20.1
9.1,-3.6,0.009882868,0.006761394,-0.007207956,7.4,20.1
9.1,-3.5,0.010141574,0.006980376,-0.007357028,7.5,20.1
9.1,-3.4,0.010370949,0.007190191,-0.007473804,7.6,20.1
9.1,-3.3,0.01058556,0.007395272,-0.007573905,7.7,20.1
9.1,-3.2,0.010800727,0.007600353,-0.007674005,7.8,20.1
9.1,-3.1,0.01101642,0.007805433,-0.007774106,7.9,20.1
9.1,-3,0.011232607,0.008010514,-0.007874206,8,20.1
9.1,-2.9,0.011469361,0.008243669,-0.007974219,8.1,20.1
9.1,-2.8,0.011804406,0.008611481,-0.008073809,8.2,20.1
9.1,-2.7,0.012142165,0.008979294,-0.0081734,8.3,20.1
9.1,-2.6,0.012482418,0.009347106,-0.008272991,8.4,20.1
9.1,-2.5,0.012824966,0.009714918,-0.008372581,8.5,20.1
9.1,-2.4,0.01316963,0.01008273,-0.008472172,8.6,20.1
9.1,-2.3,0.013516248,0.010450543,-0.008571763,8.7,20.1
9.1,-2.2,0.013864673,0.010818355,-0.008671353,8.8,20.1
9.1,-2.1,0.014214774,0.011186167,-0.008770944,8.9,20.1
9.1,-2,0.01455717,0.011536649,-0.00887789,9,20.1
9.1,-1.9,0.014905893,0.011861264,-0.009027517,9.1,20.1
9.1,-1.8,0.015288649,0.012194669,-0.009221324,9.2,20.1
9.1,-1.7,0.01568026,0.012556807,-0.009391334,9.3,20.1
9.1,-1.6,0.016072288,0.012918945,-0.009561344,9.4,20.1
9.1,-1.5,0.016464702,0.013281083,-0.009731353,9.5,20.1
9.1,-1.4,0.016857475,0.013643221,-0.009901363,9.6,20.1
9.1,-1.3,0.017250584,0.014005359,-0.010071373,9.7,20.1
9.1,-1.2,0.017644004,0.014367497,-0.010241382,9.8,20.1
9.1,-1.1,0.018047053,0.014739054,-0.010414241,9.9,20.1
9.1,-1,0.018789812,0.015452239,-0.010690433,10,20.1
9.1,-0.9,0.019534272,0.016165424,-0.010966624,10.1,20.1
9.1,-0.8,0.020298642,0.016904448,-0.011237192,10.2,20.1
9.1,-0.7,0.021392143,0.018095594,-0.011409351,10.3,20.1
9.1,-0.6,0.022496882,0.01928674,-0.011581509,10.4,20.1
9.1,-0.5,0.023611279,0.020477886,-0.011753668,10.5,20.1
9.1,-0.4,0.024734031,0.021669031,-0.011925827,10.6,20.1
9.1,-0.3,0.025864048,0.022860177,-0.012097986,10.7,20.1
9.1,-0.2,0.026822295,0.02389813,-0.012178459,10.8,20.1
9.1,-0.1,0.027640235,0.024810148,-0.012183562,10.9,20.1
9.1,0,0.028463895,0.025722165,-0.012188664,11,20.1
9.1,0.1,0.029610914,0.027233681,-0.011624665,11.1,20.1
9.1,0.2,0.031151092,0.028952923,-0.011494292,11.2,20.1
9.1,0.3,0.032741721,0.030691441,-0.011404199,11.3,20.1
9.1,0.4,0.034346924,0.032429958,-0.011314105,11.4,20.1
9.1,0.5,0.035964749,0.034168475,-0.011224012,11.5,20.1
9.1,0.6,0.037593567,0.035906993,-0.011133918,11.6,20.1
9.1,0.7,0.039232009,0.03764551,-0.011043825,11.7,20.1
9.1,0.8,0.040878917,0.039384027,-0.010953732,11.8,20.1
9.1,0.9,0.042492019,0.041071515,-0.010895064,11.9,20.1
9.1,1,0.043981121,0.042600276,-0.010934142,12,20.1
9.1,1.1,0.045472888,0.044129038,-0.01097322,12.1,20.1
9.1,1.2,0.047032072,0.045713365,-0.011059118,12.2,20.1
9.1,1.3,0.050994892,0.049350131,-0.012846931,12.3,20.1
9.1,1.4,0.054144866,0.052684677,-0.012489651,12.4,20.1
9.1,1.5,0.057317953,0.056019222,-0.012132371,12.5,20.1
9.1,1.6,0.060510516,0.059353768,-0.011775091,12.6,20.1
9.1,1.7,0.063719629,0.062688314,-0.011417812,12.7,20.1
9.1,1.8,0.068530136,0.067695097,-0.010665518,12.8,20.1
9.1,1.9,0.074204739,0.073566843,-0.009708905,12.9,20.1
9.1,2,0.079919284,0.079438589,-0.008752292,13,20.1
9.1,2.1,0.085654495,0.085272933,-0.008075858,13.1,20.1
9.1,2.2,0.097234863,0.096901077,-0.008049842,13.2,20.1
9.1,2.3,0.108825762,0.108585771,-0.007223357,13.3,20.1
9.1,2.4,0.120440461,0.120270465,-0.006396873,13.4,20.1
9.1,2.5,0.135995221,0.135973405,0.002435858,13.5,20.1
9.1,2.6,0.161668821,0.16137669,0.009714511,13.6,20.1
9.1,2.7,0.19546665,0.194413206,0.020266144,13.7,20.1
9.1,2.8,0.245671994,0.241990494,0.042371328,13.8,20.1
9.1,2.9,0.328241418,0.306873364,0.116495352,13.9,20.1
9.2,-11,0.002555858,0.001157026,-0.00227897,0,20.2
9.2,-10.9,0.002594401,0.001184031,-0.00230846,0.1,20.2
9.2,-10.8,0.002641366,0.00121163,-0.002347076,0.2,20.2
9.2,-10.7,0.002688389,0.00123894,-0.002385888,0.3,20.2
9.2,-10.6,0.002735427,0.00126625,-0.002424701,0.4,20.2
9.2,-10.5,0.00278248,0.00129356,-0.002463514,0.5,20.2
9.2,-10.4,0.002829546,0.00132087,-0.002502326,0.6,20.2
9.2,-10.3,0.002876626,0.00134818,-0.002541139,0.7,20.2
9.2,-10.2,0.002919938,0.001371168,-0.002577972,0.8,20.2
9.2,-10.1,0.00295442,0.001384047,-0.002610174,0.9,20.2
9.2,-10,0.002988906,0.001396926,-0.002642377,1,20.2
9.2,-9.9,0.003023396,0.001409805,-0.002674579,1.1,20.2
9.2,-9.8,0.003057891,0.001422684,-0.002706782,1.2,20.2
9.2,-9.7,0.00309239,0.001435563,-0.002738984,1.3,20.2
9.2,-9.6,0.003141756,0.001453306,-0.002785415,1.4,20.2
9.2,-9.5,0.003191893,0.001471297,-0.002832572,1.5,20.2
9.2,-9.4,0.003243859,0.001504787,-0.002873715,1.6,20.2
9.2,-9.3,0.003297983,0.001555076,-0.002908338,1.7,20.2
9.2,-9.2,0.003352346,0.001605365,-0.002942962,1.8,20.2
9.2,-9.1,0.003406935,0.001655653,-0.002977586,1.9,20.2
9.2,-9,0.00346174,0.001705942,-0.003012209,2,20.2
9.2,-8.9,0.003516923,0.001756265,-0.003047012,2.1,20.2
9.2,-8.8,0.003572323,0.00180717,-0.003081497,2.2,20.2
9.2,-8.7,0.003632652,0.00186032,-0.003120155,2.3,20.2
9.2,-8.6,0.003699736,0.001911197,-0.003167866,2.4,20.2
9.2,-8.5,0.003762167,0.001952206,-0.003216021,2.5,20.2
9.2,-8.4,0.003824491,0.00199294,-0.003264188,2.6,20.2
9.2,-8.3,0.00388684,0.002033673,-0.003312356,2.7,20.2
9.2,-8.2,0.003949213,0.002074407,-0.003360523,2.8,20.2
9.2,-8.1,0.004011607,0.00211514,-0.003408691,2.9,20.2
9.2,-8,0.004074023,0.002155873,-0.003456859,3,20.2
9.2,-7.9,0.004150762,0.002207517,-0.003515067,3.1,20.2
9.2,-7.8,0.004227922,0.002259451,-0.003573543,3.2,20.2
9.2,-7.7,0.00430512,0.002311384,-0.003632018,3.3,20.2
9.2,-7.6,0.004382353,0.002363318,-0.003690494,3.4,20.2
9.2,-7.5,0.004457654,0.002415559,-0.003746432,3.5,20.2
9.2,-7.4,0.004524201,0.002469175,-0.003790985,3.6,20.2
9.2,-7.3,0.00459651,0.002524119,-0.003841448,3.7,20.2
9.2,-7.2,0.00468118,0.002581947,-0.003904741,3.8,20.2
9.2,-7.1,0.004765889,0.002639775,-0.003968033,3.9,20.2
9.2,-7,0.004850633,0.002697603,-0.004031325,4,20.2
9.2,-6.9,0.004935412,0.00275543,-0.004094618,4.1,20.2
9.2,-6.8,0.005020223,0.002813258,-0.00415791,4.2,20.2
9.2,-6.7,0.005105065,0.002871086,-0.004221203,4.3,20.2
9.2,-6.6,0.005189936,0.002928914,-0.004284495,4.4,20.2
9.2,-6.5,0.005274834,0.002986741,-0.004347787,4.5,20.2
9.2,-6.4,0.005360201,0.003058326,-0.004402091,4.6,20.2
9.2,-6.3,0.005446079,0.00313879,-0.004450592,4.7,20.2
9.2,-6.2,0.00555226,0.003238441,-0.004509999,4.8,20.2
9.2,-6.1,0.005670173,0.003348908,-0.004575552,4.9,20.2
9.2,-6,0.005788534,0.003459374,-0.004641106,5,20.2
9.2,-5.9,0.005907318,0.003569841,-0.004706659,5.1,20.2
9.2,-5.8,0.006027753,0.00367633,-0.004776862,5.2,20.2
9.2,-5.7,0.00615036,0.00377669,-0.004854229,5.3,20.2
9.2,-5.6,0.006276846,0.003875467,-0.004937566,5.4,20.2
9.2,-5.5,0.006406631,0.003972879,-0.005026048,5.5,20.2
9.2,-5.4,0.006536489,0.004070291,-0.00511453,5.6,20.2
9.2,-5.3,0.006666414,0.004167703,-0.005203012,5.7,20.2
9.2,-5.2,0.006796405,0.004265115,-0.005291494,5.8,20.2
9.2,-5.1,0.006926455,0.004362527,-0.005379976,5.9,20.2
9.2,-5,0.007071908,0.004474876,-0.005476072,6,20.2
9.2,-4.9,0.007227983,0.00459745,-0.005577382,6.1,20.2
9.2,-4.8,0.007373261,0.004727847,-0.005657954,6.2,20.2
9.2,-4.7,0.007516098,0.004860246,-0.005733214,6.3,20.2
9.2,-4.6,0.0076593,0.004992646,-0.005808474,6.4,20.2
9.2,-4.5,0.007805081,0.00512691,-0.005885073,6.5,20.2
9.2,-4.4,0.008020865,0.005319224,-0.006003343,6.6,20.2
9.2,-4.3,0.008237184,0.005511537,-0.006121613,6.7,20.2
9.2,-4.2,0.008453997,0.005703851,-0.006239883,6.8,20.2
9.2,-4.1,0.008671267,0.005896165,-0.006358153,6.9,20.2
9.2,-4,0.008888961,0.006088478,-0.006476424,7,20.2
9.2,-3.9,0.00910679,0.006277054,-0.006597896,7.1,20.2
9.2,-3.8,0.009341065,0.006465099,-0.006742255,7.2,20.2
9.2,-3.7,0.00958891,0.006680523,-0.006878793,7.3,20.2
9.2,-3.6,0.009803902,0.006885604,-0.006978894,7.4,20.2
9.2,-3.5,0.01001948,0.007090685,-0.007078994,7.5,20.2
9.2,-3.4,0.010235605,0.007295766,-0.007179095,7.6,20.2
9.2,-3.3,0.010452243,0.007500847,-0.007279195,7.7,20.2
9.2,-3.2,0.010669364,0.007705927,-0.007379296,7.8,20.2
9.2,-3.1,0.010886938,0.007911008,-0.007479396,7.9,20.2
9.2,-3,0.011104939,0.008116089,-0.007579497,8,20.2
9.2,-2.9,0.011323343,0.00832117,-0.007679597,8.1,20.2
9.2,-2.8,0.011653036,0.008676223,-0.007779228,8.2,20.2
9.2,-2.7,0.011994597,0.009044035,-0.007878819,8.3,20.2
9.2,-2.6,0.012338472,0.009411848,-0.007978409,8.4,20.2
9.2,-2.5,0.012684472,0.00977966,-0.008078,8.5,20.2
9.2,-2.4,0.013032428,0.010147472,-0.00817759,8.6,20.2
9.2,-2.3,0.013382187,0.010515284,-0.008277181,8.7,20.2
9.2,-2.2,0.013733612,0.010883097,-0.008376772,8.8,20.2
9.2,-2.1,0.014086578,0.011250909,-0.008476362,8.9,20.2
9.2,-2,0.014439993,0.011618537,-0.008574555,9,20.2
9.2,-1.9,0.014752766,0.011984558,-0.008603167,9.1,20.2
